UCSC_RefGene_Name	probe_id	pt_113N	pt_113T	pt_116N	pt_116T	pt_119N	pt_119T	pt_122N	pt_122T	pt_125N	pt_125T	pt_129N	pt_129T	pt_133N	pt_133T	pt_134N	pt_134T	pt_135N	pt_135T	pt_137N	pt_137T	pt_138N	pt_138T	pt_140N	pt_140T	UCSC_RefGene_Group
KIAA1644	cg19189176	0.407816798	0.481883317	0.452571079	0.383032582	0.374124718	0.497840091	0.610884872	0.465261922	0.515975797	0.247828278	0.569316672	0.349237287	0.58719649	0.384401449	0.525434207	0.364204148	0.443018207	0.406046013	0.536260812	0.277729043	0.577615339	0.260901969	0.547575265	0.376224052	TSS200
KIAA1644	cg22576171	0.718813457	0.874469207	0.806309189	0.842131279	0.783167391	0.845172253	0.87782919	0.86319534	0.831315838	0.86007128	0.858042322	0.852933845	0.848766656	0.881316024	0.845053224	0.876115928	0.86136288	0.883850226	0.832401632	0.865947886	0.698093154	0.810101162	0.705508445	0.85875008	TSS1500
KIAA1644	cg22866759	0.512786963	0.613016711	0.525108035	0.466311316	0.516106822	0.578025711	0.649229541	0.602824307	0.694800642	0.373202646	0.727696856	0.485843623	0.693057081	0.617387118	0.56842744	0.581626999	0.716804595	0.640496087	0.67604144	0.404433148	0.750201877	0.38574826	0.654779837	0.472219566	TSS200
KIAA1644	cg23509574	0.509185523	0.647682863	0.556357839	0.488354951	0.501727392	0.612701527	0.685026639	0.654612781	0.657865495	0.407928375	0.761814906	0.51647585	0.677876963	0.603906173	0.642600508	0.599374287	0.708402134	0.630298755	0.699953505	0.378337016	0.73551822	0.373497694	0.61733347	0.425455023	TSS200
KIAA1644	cg25466154	0.620398617	0.797774624	0.613992504	0.505173842	0.604019233	0.68030404	0.750731041	0.718876652	0.851875688	0.468880257	0.867972654	0.630301859	0.765729106	0.681614465	0.685280187	0.690968933	0.825080003	0.736445557	0.780195198	0.501681845	0.900191191	0.503633441	0.877618644	0.517369975	TSS200
KIAA1644	cg27047356	0.872384823	0.857487108	0.850038223	0.878828454	0.863787619	0.861064253	0.818420697	0.866878396	0.861087813	0.858922832	0.83627592	0.868276582	0.857547227	0.857081765	0.879285044	0.810018185	0.848802304	0.874825253	0.837419064	0.870000457	0.857091977	0.861607332	0.843148088	0.884767801	3'UTR
FAM19A5	cg00147509	0.572772314	0.500978299	0.658625893	0.465937031	0.519295731	0.575035666	0.642632548	0.663535027	0.544841978	0.377138255	0.619158049	0.398786367	0.62965419	0.495346141	0.680355765	0.549463672	0.610455711	0.556855095	0.652744677	0.397696887	0.467596521	0.350388579	0.406810422	0.382235817	Body
FAM19A5	cg00223715	0.668587985	0.722252131	0.692791796	0.847604176	0.676066562	0.738545715	0.749632716	0.643650067	0.741757999	0.475588249	0.738710661	0.671783621	0.756106057	0.654159486	0.741866945	0.808887413	0.747055295	0.697092983	0.811106477	0.666952345	0.76310229	0.820863576	0.728556132	0.537276001	Body
FAM19A5	cg00286513	0.908359975	0.833360149	0.911642708	0.924280535	0.91206123	0.893873584	0.892682472	0.731698855	0.900383047	0.594344596	0.878791709	0.887451984	0.906089688	0.816070806	0.92559769	0.887315195	0.904649408	0.783739157	0.923625018	0.901891749	0.915446404	0.897863859	0.915420513	0.512553143	Body
FAM19A5	cg00373397	0.849244909	0.844174926	0.878508952	0.583103018	0.871948104	0.804427209	0.856089293	0.732598394	0.887251709	0.867773461	0.830079562	0.724474837	0.876830879	0.784632086	0.864652597	0.810703154	0.841250431	0.795204472	0.87979292	0.764803388	0.867683984	0.673947584	0.873151677	0.672364095	3'UTR
FAM19A5	cg00444884	0.221823062	0.385377394	0.244659227	0.574122802	0.203894486	0.424772174	0.220544959	0.384684278	0.218529409	0.694757952	0.254638507	0.345498616	0.273213851	0.437303479	0.231543557	0.399137266	0.265141073	0.289867022	0.228086681	0.754247388	0.227177782	0.615904609	0.21529857	0.597983134	Body
FAM19A5	cg00481629	0.251539809	0.556529735	0.29770328	0.602746735	0.30232769	0.438784572	0.261624694	0.451848219	0.296738876	0.726757141	0.318836713	0.527689607	0.352871605	0.497840091	0.217937011	0.504198425	0.314613105	0.404022084	0.245260312	0.721064701	0.193751005	0.567278586	0.242283447	0.711540271	Body
FAM19A5	cg00627846	0.821745351	0.74793838	0.829554421	0.750958871	0.822204158	0.636254711	0.797842679	0.699693399	0.846862855	0.515679541	0.78702233	0.739773294	0.838720808	0.749775	0.831920571	0.805103314	0.822698871	0.712752643	0.813279827	0.663202655	0.855512775	0.814047393	0.875005996	0.583289908	Body
FAM19A5	cg00743803	0.815865674	0.740680158	0.839332043	0.8246192	0.805710727	0.87848658	0.816141815	0.789108504	0.836921875	0.831022702	0.822460444	0.832005128	0.830570506	0.736904648	0.868097476	0.690541272	0.796334621	0.734118759	0.763440177	0.653956279	0.799329346	0.786488291	0.786456068	0.788191483	Body
FAM19A5	cg01216108	0.818250948	0.821235863	0.826692819	0.645248471	0.836196731	0.765816547	0.835333612	0.756535664	0.849697665	0.675244863	0.833845042	0.762390418	0.831947706	0.816626784	0.8602079	0.857215953	0.848804869	0.829710877	0.878843893	0.547189637	0.883337082	0.86290357	0.830480962	0.695152875	Body
FAM19A5	cg01616797	0.789874821	0.583307145	0.761065739	0.565952998	0.747092437	0.608513999	0.729979916	0.686408414	0.762362624	0.436512201	0.688444802	0.493815841	0.746154918	0.597690947	0.776847596	0.638242767	0.677050286	0.624397349	0.736258162	0.534774579	0.759535144	0.651580628	0.748324436	0.523267571	Body
FAM19A5	cg01730859	0.615014664	0.405327111	0.548555938	0.453534117	0.529803512	0.437381804	0.558407002	0.375889361	0.594219737	0.234974913	0.50421762	0.292779438	0.594482939	0.408532322	0.632959019	0.331817246	0.488893126	0.382983882	0.527354597	0.366283507	0.617088763	0.616966026	0.649777932	0.378959881	Body
FAM19A5	cg01816146	0.850352697	0.674328837	0.883102809	0.537364171	0.836056905	0.579777849	0.827666963	0.645763062	0.841641514	0.491489276	0.821728112	0.701827044	0.837745146	0.676772564	0.877407953	0.81870578	0.812831382	0.709950487	0.847092418	0.554039873	0.841896228	0.836864316	0.795767589	0.590015418	Body
FAM19A5	cg02420032	0.854384366	0.755258177	0.835096329	0.624377125	0.800370904	0.778098455	0.776847596	0.722643599	0.815203192	0.44559152	0.794784178	0.569603332	0.837944043	0.715490736	0.867914438	0.809794948	0.8024714	0.737087837	0.820866964	0.459926692	0.87997858	0.645149262	0.875262311	0.534151616	Body
FAM19A5	cg02582669	0.757793649	0.819682269	0.848716518	0.878314791	0.788354782	0.890238218	0.858805425	0.859712187	0.853104846	0.813701664	0.81040645	0.584428591	0.884004275	0.830868072	0.807418099	0.853483258	0.850308448	0.854958631	0.861216287	0.859774986	0.759648116	0.868567933	0.786088839	0.700390067	Body
FAM19A5	cg02895639	0.234827296	0.660239026	0.26408162	0.673959505	0.278267607	0.555282095	0.246128235	0.58813179	0.261418655	0.741737246	0.308470477	0.686380003	0.363363569	0.58474097	0.220046843	0.536276093	0.285509493	0.394824194	0.225775888	0.805467178	0.244503685	0.687128763	0.237007429	0.639900199	Body
FAM19A5	cg02905830	0.144445277	0.21093726	0.175788523	0.383494424	0.180710427	0.26155702	0.257971136	0.247020514	0.156739482	0.615418634	0.157018693	0.345358831	0.234525643	0.236025006	0.172868531	0.180483431	0.134292987	0.14562608	0.218415246	0.647698268	0.137199299	0.490359821	0.101623129	0.327928356	Body
FAM19A5	cg03196739	0.825005801	0.879377474	0.898683873	0.62933091	0.840227333	0.898599889	0.886494295	0.911885528	0.901317354	0.769982497	0.888236014	0.748150884	0.917167935	0.844932576	0.910253704	0.909020186	0.902481391	0.904287888	0.8816669	0.930644505	0.886913249	0.923011189	0.852099832	0.850788557	TSS1500
FAM19A5	cg03312805	0.669596589	0.518832651	0.691153719	0.429614326	0.64440556	0.454924297	0.624397349	0.549876548	0.604889286	0.271808447	0.61869759	0.339602752	0.620817862	0.461545545	0.668437605	0.469796987	0.64718531	0.560774012	0.636273514	0.48673513	0.59412906	0.273061767	0.565171236	0.405457808	Body
FAM19A5	cg03440540	0.72298699	0.746529663	0.783536195	0.84357497	0.735906072	0.746137149	0.789874821	0.656926898	0.810326857	0.66443528	0.779527592	0.632952816	0.78606041	0.743860855	0.814558596	0.680248576	0.64731362	0.737940153	0.796617744	0.613216377	0.797925828	0.608157742	0.795037999	0.487768656	Body
FAM19A5	cg04012844	0.865994712	0.841118345	0.863128448	0.926153166	0.881000931	0.851444037	0.877095207	0.907250008	0.708123089	0.583687395	0.911099259	0.880107233	0.907872501	0.888888588	0.863659225	0.810109854	0.900199077	0.839677134	0.866904546	0.794143022	0.484981481	0.816981001	0.445736162	0.732668425	Body
FAM19A5	cg04198308	0.055003501	0.564725944	0.061189771	0.547347286	0.097711169	0.398334451	0.031109027	0.377809659	0.165883276	0.709002661	0.268339049	0.474370653	0.35937713	0.504187418	0.100610787	0.339469356	0.210265904	0.289947133	0.067669793	0.692501356	0.073675739	0.468524486	0.071374502	0.695582169	Body
FAM19A5	cg04302775	0.777053361	0.652593961	0.743756241	0.597089893	0.725802402	0.623453117	0.794162965	0.734973903	0.791285996	0.46136984	0.790694469	0.583654846	0.803333488	0.671613437	0.831699413	0.698511604	0.756441941	0.722473897	0.778017788	0.650387959	0.781928082	0.581212764	0.799514283	0.552816504	Body
FAM19A5	cg04304705	0.245265091	0.646545641	0.39498744	0.62820038	0.318653325	0.467306576	0.280502404	0.486198289	0.347337145	0.764860807	0.413434111	0.578011494	0.435821297	0.594817841	0.335523788	0.482518451	0.409931363	0.506443633	0.307511596	0.762427017	0.272711149	0.579133384	0.326475517	0.75088239	TSS1500
FAM19A5	cg04377908	0.699768786	0.754875441	0.754525639	0.837256836	0.740655636	0.701476985	0.741833922	0.617257188	0.791887748	0.634605152	0.782888477	0.695157698	0.769104871	0.680496117	0.767130438	0.750109029	0.823699989	0.660069465	0.785410456	0.561310705	0.793499395	0.708094925	0.807944126	0.672163075	Body
FAM19A5	cg04382374	0.85053867	0.668143317	0.842898585	0.551203311	0.845813709	0.597454935	0.856258494	0.687687516	0.857597374	0.403340509	0.792948817	0.528112152	0.792708615	0.655031858	0.852535002	0.714393937	0.82053239	0.675911533	0.837290357	0.691527428	0.879145207	0.579890307	0.877287957	0.464646781	Body
FAM19A5	cg04478606	0.910066199	0.845599803	0.904946498	0.920042061	0.905295826	0.752917122	0.910512851	0.916660332	0.9071313	0.871736238	0.897764703	0.893492531	0.892566104	0.885729822	0.916148708	0.893579559	0.923826473	0.855139876	0.925428259	0.790155162	0.924270322	0.906153205	0.92130656	0.850848045	Body
FAM19A5	cg04493000	0.78166632	0.54748385	0.816837926	0.393071448	0.713183934	0.686326279	0.660496089	0.560119798	0.798224656	0.431308731	0.734567552	0.387388547	0.648372798	0.4751835	0.831113678	0.548862935	0.72745722	0.571488225	0.646176176	0.354920576	0.791236098	0.604839263	0.746273379	0.378402669	Body
FAM19A5	cg04930211	0.840676393	0.710680499	0.841614848	0.638804595	0.80122259	0.725592119	0.774385646	0.70311864	0.855790836	0.49746571	0.793902298	0.546257697	0.788014396	0.638314035	0.839430926	0.729267142	0.792906191	0.743422008	0.819864093	0.575646127	0.840948306	0.693903355	0.84115153	0.633036485	Body
FAM19A5	cg04970014	0.811434596	0.795650278	0.784465494	0.861840252	0.797142278	0.732167106	0.771937612	0.700610098	0.795221439	0.686328652	0.771646294	0.685168095	0.815092917	0.804649856	0.824858656	0.72859386	0.796818252	0.75084862	0.802682536	0.436179998	0.799312686	0.609483647	0.862354539	0.673700769	Body
FAM19A5	cg05155289	0.801008418	0.681874366	0.813895641	0.895157587	0.803555695	0.757028825	0.816458404	0.679944947	0.837612462	0.493656133	0.806009384	0.68403463	0.802525844	0.645140331	0.838459668	0.77336989	0.805854391	0.687220563	0.809429138	0.57219771	0.886641084	0.43545405	0.872262874	0.632100268	Body
FAM19A5	cg05658262	0.899237847	0.866903712	0.81428985	0.799894753	0.834424365	0.835926982	0.864199534	0.869679035	0.812580072	0.781789939	0.835505697	0.86633262	0.827868558	0.854358072	0.728205782	0.886604983	0.817733863	0.858180888	0.882836551	0.709864976	0.714289167	0.893215626	0.758423082	0.614455778	Body
FAM19A5	cg05992904	0.736483421	0.829002065	0.702838369	0.800534521	0.575825818	0.716579574	0.598557558	0.797327179	0.79099793	0.809044282	0.830955127	0.820049089	0.752306088	0.818989034	0.755124312	0.77336346	0.816229688	0.725119151	0.804444838	0.58181296	0.767803174	0.817123046	0.725753894	0.659075782	Body
FAM19A5	cg06273376	0.117339842	0.406561652	0.155489379	0.660983363	0.210738352	0.524718331	0.226023741	0.242906717	0.290272174	0.552525965	0.344947696	0.621995747	0.396044171	0.468467581	0.24754362	0.565974051	0.340387671	0.387011423	0.213419764	0.71901701	0.218840792	0.608538815	0.215174453	0.323723007	Body
FAM19A5	cg06340899	0.82854041	0.698135477	0.765893192	0.83932442	0.819851511	0.818281559	0.759944341	0.803895607	0.759549441	0.797774624	0.751303325	0.834766013	0.788680283	0.706604853	0.691764269	0.763719955	0.763259358	0.694634332	0.817667384	0.593183155	0.748808651	0.81125166	0.772534866	0.452167521	Body
FAM19A5	cg06937832	0.720420418	0.750011183	0.749082771	0.854646923	0.749651381	0.731120356	0.687308768	0.67604935	0.700151537	0.593870189	0.757240704	0.694921538	0.676398927	0.705794351	0.796263699	0.838661861	0.791755456	0.694476892	0.817934636	0.592474456	0.623528968	0.804479934	0.578367872	0.667149732	Body
FAM19A5	cg07142833	0.864234635	0.834717839	0.883136742	0.905659232	0.880256426	0.89187337	0.88649877	0.888211979	0.889961785	0.882294396	0.871597865	0.888665517	0.888093766	0.863352677	0.895821031	0.877278692	0.860987029	0.851710703	0.884776887	0.748542945	0.901924261	0.895336506	0.900020367	0.72800089	Body
FAM19A5	cg07305859	0.814160242	0.769241422	0.794443234	0.916239299	0.823419199	0.822246422	0.893848793	0.731090684	0.872057409	0.484517772	0.836325795	0.787779938	0.875458009	0.788356848	0.847772279	0.786884826	0.809511609	0.760046988	0.852757734	0.863352677	0.84295963	0.839442275	0.842131279	0.545216677	Body
FAM19A5	cg07416315	0.954624383	0.877283514	0.952245378	0.901316598	0.940406787	0.926783725	0.942145193	0.876632645	0.943269897	0.851167606	0.911473998	0.93222559	0.923487749	0.906985866	0.942237121	0.905276722	0.910000303	0.878347619	0.929922602	0.929082051	0.933833107	0.944787115	0.930473315	0.741225092	Body
FAM19A5	cg07900958	0.51426993	0.645631828	0.523425853	0.570550384	0.542193222	0.630782626	0.721034988	0.649955601	0.604668961	0.486236375	0.711085714	0.683080738	0.681329496	0.719658069	0.552337164	0.770150392	0.678828378	0.664979804	0.731407282	0.427758687	0.638324926	0.78872368	0.67693628	0.531032871	Body
FAM19A5	cg07959986	0.702172864	0.529481269	0.677767433	0.481170067	0.644616274	0.528597635	0.679765048	0.56185843	0.709584303	0.287233863	0.634513918	0.370360244	0.613992504	0.464535636	0.724859629	0.458012717	0.560513447	0.484824763	0.592356182	0.403265164	0.737283462	0.37033149	0.779660069	0.474489012	Body
FAM19A5	cg08719296	0.896253041	0.888769292	0.87689519	0.816026523	0.832612725	0.728272685	0.86303245	0.844160245	0.823423414	0.737535713	0.891166472	0.839429608	0.870922418	0.841678237	0.882495289	0.887543968	0.880493654	0.803895607	0.855840376	0.810429598	0.86291906	0.796390791	0.848429049	0.788843023	Body
FAM19A5	cg08760753	0.901766084	0.690926993	0.880606109	0.711610732	0.857273462	0.790187911	0.84556946	0.728823512	0.896747982	0.597175132	0.832104107	0.536525884	0.851419297	0.699394572	0.877712031	0.727385033	0.834733645	0.769411903	0.855003721	0.48003154	0.900180617	0.744705157	0.913345363	0.698455461	Body
FAM19A5	cg10902101	0.752326862	0.602851206	0.756256037	0.836025828	0.679831273	0.586708691	0.840052736	0.635249124	0.840481893	0.645213387	0.809062914	0.466502558	0.729850912	0.655460443	0.842018698	0.703617915	0.762912714	0.69604068	0.794836699	0.327496818	0.848496748	0.598813713	0.810040813	0.683660072	Body
FAM19A5	cg11019791	0.52032142	0.471603562	0.50796503	0.268334678	0.086650589	0.084244701	0.491476174	0.540064253	0.777218276	0.647374098	0.761149267	0.816884682	0.77929914	0.792732491	0.456051787	0.446327873	0.462022537	0.399978111	0.468069742	0.345958737	0.77957585	0.761475162	0.515047603	0.277389931	Body
FAM19A5	cg11168293	0.780084163	0.580499016	0.679467098	0.472241975	0.671987525	0.505395812	0.630913395	0.596145636	0.712256576	0.351627749	0.658924217	0.434840743	0.638360338	0.476146003	0.695530458	0.504632525	0.565806149	0.512356986	0.605383924	0.461017895	0.77743431	0.397329987	0.759634358	0.491789278	Body
FAM19A5	cg11352418	0.199533647	0.185218446	0.149076332	0.181967793	0.166238714	0.163522335	0.199680931	0.135509926	0.176432832	0.199419699	0.158236798	0.17058503	0.189895575	0.179053508	0.17599662	0.166261651	0.162394833	0.164719589	0.166103695	0.266329401	0.284158977	0.264011474	0.240841697	0.201462458	Body
FAM19A5	cg11403706	0.946671647	0.899365883	0.927594699	0.917814719	0.922666471	0.964841206	0.929513637	0.922764528	0.919356135	0.913171149	0.886719819	0.883216317	0.928633507	0.918445896	0.930623007	0.896654076	0.905110706	0.911787634	0.929497469	0.916205358	0.930574073	0.929193635	0.915155866	0.904036002	Body
FAM19A5	cg11562401	0.773291202	0.791411396	0.781269891	0.874912395	0.801462451	0.841170495	0.835204561	0.559182044	0.815865674	0.711896076	0.75829898	0.67841596	0.76025333	0.79749624	0.821486932	0.833967875	0.834791986	0.752010249	0.796356268	0.407839916	0.842017312	0.793828161	0.87367026	0.859011117	Body
FAM19A5	cg12454595	0.844747247	0.829091477	0.853614691	0.639791774	0.860845417	0.781370256	0.841432241	0.710776982	0.805488013	0.879108511	0.841697031	0.711457796	0.858441723	0.813068968	0.861018287	0.872769849	0.887030878	0.773663717	0.873063522	0.687870798	0.696418118	0.85683545	0.745978585	0.543931041	Body
FAM19A5	cg12502098	0.809526668	0.759277463	0.817973634	0.67735228	0.866631574	0.775614687	0.85718571	0.848603471	0.858416143	0.598478265	0.839259246	0.626266906	0.870867426	0.782194719	0.852602681	0.851570368	0.830897411	0.703824501	0.830356979	0.696499983	0.836699728	0.857922096	0.845590649	0.555879859	Body
FAM19A5	cg12539917	0.608688241	0.68503198	0.693895436	0.464234612	0.608465787	0.489059329	0.647826226	0.563052924	0.683591621	0.480573026	0.67338305	0.42230785	0.632544423	0.766056458	0.605324351	0.663126477	0.660099232	0.647053145	0.631698324	0.420059672	0.658273992	0.56168978	0.682876825	0.37182968	Body
FAM19A5	cg12986453	0.741461798	0.522368728	0.684272383	0.515780842	0.646083665	0.533917729	0.724444734	0.669967176	0.751223561	0.299071064	0.636989486	0.393780717	0.699797433	0.503659753	0.744837562	0.463459336	0.611517633	0.50703264	0.591163533	0.354122405	0.77442614	0.396987413	0.785006149	0.412844189	Body
FAM19A5	cg13868165	0.163656145	0.160156047	0.138602108	0.112077567	0.131684467	0.090558813	0.19018344	0.105458211	0.103987284	0.088753924	0.107615517	0.099184073	0.239807782	0.190776571	0.105590341	0.098700017	0.118215212	0.107124175	0.110800428	0.079667102	0.075799033	0.140312978	0.104494794	0.084587535	Body
FAM19A5	cg13872278	0.814829781	0.628518334	0.766166135	0.542356196	0.755593382	0.552930792	0.791087786	0.629810038	0.807930138	0.436196328	0.774854167	0.685222301	0.819157269	0.629096614	0.820865271	0.769279817	0.753542026	0.630710438	0.783699489	0.552674195	0.817715266	0.623212974	0.787708665	0.469150488	Body
FAM19A5	cg14026113	0.564617054	0.724393696	0.608134952	0.565547157	0.613573735	0.691754498	0.640184149	0.620167627	0.609540827	0.759856715	0.635435114	0.632955655	0.670226668	0.711896076	0.631482795	0.698150133	0.68842128	0.627854337	0.659567674	0.533931424	0.63233336	0.614483959	0.627848884	0.664756292	Body
FAM19A5	cg14263779	0.900234028	0.709685951	0.883949739	0.562641698	0.834868464	0.665927227	0.858166454	0.710111978	0.886686872	0.361964795	0.811997036	0.554907129	0.830377445	0.641793834	0.876796655	0.697088137	0.813717434	0.677105019	0.78348568	0.634010632	0.903189168	0.53695005	0.872500617	0.547866012	Body
FAM19A5	cg14432153	0.903000512	0.912943978	0.909778457	0.865791142	0.888401263	0.875427541	0.87361446	0.887870828	0.910690307	0.908984552	0.912914766	0.871964312	0.881818112	0.904943061	0.913660219	0.92768417	0.900045719	0.900702663	0.917833142	0.90516338	0.872589725	0.83681898	0.939173179	0.916756823	3'UTR
FAM19A5	cg14596108	0.712122325	0.57035728	0.731538653	0.597132963	0.650202623	0.61239882	0.737257459	0.621333035	0.721767744	0.325044162	0.649424141	0.544306067	0.74933357	0.480977944	0.786058607	0.500882853	0.616211305	0.528788187	0.640981857	0.595017281	0.750760539	0.307798396	0.792090812	0.449531478	3'UTR
FAM19A5	cg14894848	0.326822026	0.658020177	0.464294364	0.597742571	0.387953209	0.43038042	0.378407053	0.470351605	0.416075289	0.759039635	0.432233178	0.558192891	0.456811072	0.602043036	0.419793059	0.561472864	0.468180533	0.540788811	0.40387917	0.764083678	0.375250826	0.480091173	0.330305292	0.725548678	TSS1500
FAM19A5	cg14984160	0.835467534	0.792811043	0.818849002	0.821449816	0.788837374	0.814220862	0.767909839	0.829415769	0.813404471	0.829509169	0.841510913	0.816625619	0.778687086	0.761919531	0.831450073	0.846545583	0.820159004	0.798658521	0.800738036	0.825193657	0.832185387	0.803055282	0.825661615	0.813805862	Body
FAM19A5	cg15006869	0.79129113	0.684317607	0.734330609	0.753761056	0.759133059	0.633605766	0.71496065	0.639800753	0.76848053	0.503916993	0.685175124	0.555033808	0.737514963	0.669753541	0.793138118	0.748063343	0.747016774	0.591566411	0.726316952	0.570798387	0.768951594	0.691595098	0.805054847	0.500177046	Body
FAM19A5	cg15187790	0.498962878	0.604966687	0.605051286	0.530935838	0.491665757	0.636570844	0.713605538	0.687377953	0.562500069	0.37927506	0.757593026	0.581191183	0.666504893	0.665918821	0.662754801	0.696205984	0.622970177	0.674893927	0.714296493	0.390108094	0.479446641	0.413584663	0.422511965	0.667004836	Body
FAM19A5	cg15212895	0.794111491	0.790103779	0.952740594	0.91789274	0.903987162	0.836692	0.939513467	0.76686599	0.940150169	0.646232666	0.909796487	0.769733721	0.926566431	0.819104213	0.961322186	0.874000532	0.912972644	0.754715858	0.946112473	0.693380086	0.935463071	0.927252997	0.925726033	0.614730078	Body
FAM19A5	cg15271942	0.968648838	0.861314031	0.933139696	0.948895028	0.956808315	0.936090686	0.956853282	0.878096909	0.963931359	0.745168896	0.957399828	0.953343767	0.950462922	0.919854213	0.969678291	0.94399696	0.948487752	0.84546994	0.967392231	0.829797799	0.960267614	0.961710074	0.96068613	0.805344106	Body
FAM19A5	cg15665276	0.808131589	0.656214878	0.805266405	0.574563149	0.787722337	0.685421838	0.782530254	0.642922721	0.76787943	0.39160451	0.728199499	0.454129414	0.691666201	0.523665318	0.823006721	0.634772573	0.755081498	0.614858598	0.755608665	0.410218016	0.793699903	0.366732174	0.760088324	0.48850774	Body
FAM19A5	cg15977904	0.749035817	0.673090854	0.820781575	0.466394979	0.771725361	0.631642769	0.776007875	0.597769162	0.794360203	0.642518939	0.790310832	0.802084452	0.802396797	0.619434702	0.826710386	0.64215475	0.773688109	0.657488671	0.791496923	0.365638692	0.782828331	0.574700244	0.773003898	0.396565945	Body
FAM19A5	cg16243558	0.865503805	0.684789708	0.865303163	0.831601192	0.846395257	0.693635933	0.812645272	0.661605622	0.850305948	0.46079059	0.819044325	0.659764572	0.763408525	0.636862408	0.86558517	0.786058607	0.804815779	0.732190457	0.836923441	0.522412239	0.857728739	0.719965769	0.846117833	0.725204105	Body
FAM19A5	cg16609342	0.695537948	0.631927752	0.636366639	0.538349789	0.654163156	0.723667789	0.575825818	0.746477929	0.583163544	0.492277155	0.653758513	0.742078719	0.612819611	0.589798482	0.643797657	0.671565423	0.51656386	0.589514437	0.62686499	0.59295517	0.542823779	0.552525965	0.53420675	0.532248856	Body
FAM19A5	cg16909646	0.835594179	0.856677217	0.852879352	0.873252185	0.833517203	0.79311978	0.828750891	0.887066909	0.877696489	0.845480568	0.880856701	0.748113896	0.860674787	0.888097143	0.860573157	0.839407129	0.891057141	0.80491681	0.855682254	0.876151017	0.849174002	0.825821645	0.837464844	0.799578893	Body
FAM19A5	cg18013185	0.857919382	0.674576235	0.859485447	0.75698966	0.796600049	0.64653626	0.805125347	0.626717701	0.857015757	0.663581771	0.796072232	0.626715265	0.77185352	0.623458933	0.867291056	0.744209275	0.790817367	0.677315684	0.782551973	0.504657085	0.889036027	0.787762556	0.87923145	0.470160117	Body
FAM19A5	cg18530762	0.721260123	0.606436497	0.717311213	0.742093853	0.697430674	0.691998106	0.648057178	0.625994852	0.724427781	0.451401329	0.666137869	0.605454255	0.698795365	0.600878034	0.756200741	0.676081928	0.735579838	0.583411286	0.676750131	0.500825566	0.729904393	0.572213287	0.744163964	0.433306114	Body
FAM19A5	cg19030607	0.234960798	0.487892099	0.219703414	0.507385075	0.248326977	0.38232515	0.25667782	0.394554599	0.269522023	0.603980819	0.337385892	0.492561945	0.310693707	0.410166905	0.278729774	0.333910665	0.336204241	0.344306628	0.241101722	0.703824501	0.24038843	0.530501905	0.261720191	0.644005234	1stExon
FAM19A5	cg19122206	0.620164077	0.716628505	0.557920945	0.651188313	0.616613011	0.529188511	0.505844891	0.61273344	0.45621716	0.802337311	0.518851053	0.667368596	0.501593232	0.651736918	0.500478294	0.743359736	0.519181555	0.631727441	0.538993381	0.780257636	0.489237781	0.664170576	0.466647552	0.745020365	Body
FAM19A5	cg19203800	0.875666212	0.757626091	0.892217761	0.854430526	0.875689248	0.920126907	0.918775338	0.719115636	0.86948353	0.569263288	0.845409832	0.589179308	0.895297875	0.686884397	0.805740745	0.820533752	0.841774435	0.682488144	0.880204119	0.35732926	0.779018733	0.597630875	0.859004511	0.497525994	Body
FAM19A5	cg19734830	0.522777083	0.771135205	0.569919656	0.900555273	0.555789678	0.581791136	0.836857927	0.680954622	0.723132189	0.463658788	0.833232452	0.847352305	0.85352316	0.791053556	0.657548867	0.78762939	0.805622949	0.708553888	0.807409762	0.59558602	0.771302518	0.611076928	0.809479165	0.666850503	Body
FAM19A5	cg20014942	0.736460681	0.725310556	0.745575989	0.671907787	0.761833754	0.737679421	0.833423556	0.72077445	0.803055282	0.518420829	0.806572331	0.718747217	0.521067253	0.458433881	0.805874374	0.733032578	0.817077753	0.720140486	0.860858454	0.483270196	0.773133484	0.868142854	0.838354814	0.712908758	Body
FAM19A5	cg20503649	0.921346323	0.858443882	0.905377833	0.895948005	0.913738595	0.911585848	0.887201043	0.737627691	0.901840044	0.795337888	0.868991655	0.909995067	0.875432549	0.842949281	0.908121127	0.882858205	0.872815947	0.84649477	0.873940572	0.712044652	0.913378892	0.883130016	0.913218036	0.608313709	Body
FAM19A5	cg20640347	0.7181803	0.683585882	0.7090924	0.640967797	0.709699879	0.803318266	0.811104369	0.680036445	0.787429786	0.670590585	0.757650588	0.648443515	0.803870152	0.756934759	0.781492161	0.686328652	0.755934506	0.688498879	0.76526473	0.621984048	0.79979664	0.551312209	0.808993493	0.660807566	Body
FAM19A5	cg21564495	0.48476496	0.587331705	0.470534374	0.739408846	0.501783361	0.385688949	0.509774284	0.472566295	0.480309254	0.341621422	0.510439019	0.439709675	0.540185396	0.632591238	0.519882797	0.710885293	0.493892735	0.389404662	0.487163473	0.453460801	0.520221198	0.514429087	0.529477286	0.427725402	Body
FAM19A5	cg22504180	0.904315594	0.918321324	0.891458131	0.926423229	0.923928198	0.961844743	0.943015046	0.922907798	0.908565319	0.920257455	0.92786604	0.943645143	0.908657194	0.960011623	0.945238566	0.943391628	0.947007813	0.929270943	0.955820599	0.943836166	0.938239351	0.955495328	0.961703698	0.81686317	Body
