t.statistic	t.pvalue	Wilcoxon.statistic	Wilcoxon.pvalue	Gene
5303	-3.95693521611961	0.000523326875947534	38	0.00461483814883017	PIN4
128611	0.425515278766885	0.673550601531776	143	0.178917496819741	ZNF831
123872	-0.906953979586532	0.371007240383067	109	0.984645361835704	DNAAF1
5033	-4.71150879232155	5.5140438143125e-05	11	1.59756490319861e-05	P4HA1
221468	-6.48065551405938	2.63800840764025e-07	14	3.93442845840935e-05	TMEM217
773	4.33734409221379	0.000206685249013695	180	0.00342788141649622	CACNA1A
401260	-0.394098851150696	0.698462564302342	113	0.859674070051983	LINC00951
22901	-2.37962889239354	0.0298319130328833	66	0.103911144799714	ARSG
221442	-3.15462434895456	0.00484877859161167	40	0.0061367736496965	ADCY10P1
55841	-4.5074597769549	0.000103671293293758	28	0.000905768313999682	WWC3
29015	-7.79887320551017	1.21678090489157e-08	1	1.69953713106236e-07	SLC43A3
257236	-4.27455300839592	0.000154356540982279	48	0.0171895434278474	CCDC96
1816	3.01977460181073	0.00877476346545168	175	0.00897253644842446	DRD5
247	-2.61429785206633	0.014618380917286	73	0.178917496819741	ALOX15B
9786	-3.36860640610685	0.00220224198427965	52	0.0271331952742671	KIAA0586
442211	0.917601958392727	0.371319656208182	138	0.252032264012896	ATP6V0CP3
5241	1.0490133720622	0.301801021235964	174	0.0100744556451608	PGR
1660	-7.30964613200965	1.45910593080301e-07	12	2.19240289907044e-05	DHX9
56985	-7.72619520187431	1.03783361966167e-08	0	8.49768565531178e-08	ADPRM
170261	0.615546555664009	0.542664649861855	142	0.192169127738061	ZCCHC12
85236	-11.1649105694151	9.62396960397175e-13	0	8.49768565531178e-08	HIST1H2BK
27180	-4.69918428578136	5.46901006020722e-05	11	1.59756490319861e-05	SIGLEC9
9587	-3.42894515713635	0.00210467713756964	45	0.0119098463533457	MAD2L1BP
221421	-6.17512190856072	8.26862113553466e-07	15	5.17509056408487e-05	RSPH9
4837	-2.33740213560931	0.0273847423990604	26	0.000623050312247459	NNMT
51204	-2.07187623958461	0.0464449151360592	75	0.20609403029085	TACO1
100132354	-1.79340825186796	0.0827088422579755	119	0.676437616849284	LINC01512
5834	-7.17499522611016	3.50134913401824e-08	5	1.61456027450924e-06	PYGB
352954	2.65583712272836	0.0156560579134682	162	0.0336455666299283	CASTOR3
25901	-6.10348310107357	7.33093828972317e-07	23	0.000342116824482852	CCDC28A
55779	-1.67740606539525	0.103630293285572	102	0.832306586301221	CFAP44
6236	-3.74474793898644	0.000891966973207489	9	8.15777822909931e-06	RRAD
23176	2.27662558419036	0.0363446394761617	143	0.178917496819741	SEPTIN8
27039	-4.35548379265751	0.000144498325909587	36	0.00342788141649622	PKD2L2
4648	-3.5819757323877	0.00117149385810007	45	0.0119098463533457	MYO7B
22909	0.793318402640388	0.436508157126073	129	0.428180789961854	FAN1
6175	-7.3269938127929	4.06439361980709e-08	1	1.69953713106236e-07	RPLP0
401264	-7.43161806249141	1.68105279739617e-08	4	1.01972227863741e-06	TRAM2-AS1
730101	-3.00677074768893	0.00611935313156571	51	0.0242874903020162	LOC730101
27042	-2.05417578823346	0.0587947824175422	60	0.0611270820392066	UTP25
26036	0.125449063373295	0.901445781634326	119	0.685800367269974	ZNF451
375513	-0.682723943806705	0.503000956168354	106	0.953962343355787	LINC00680-GUSBP4
9531	-5.29656254081535	8.26177697476113e-06	12	2.19240289907044e-05	BAG3
9867	4.28724248571023	0.00131281105598687	191	0.000512835329298066	PJA2
858	-4.54599375422007	0.000106612536766428	16	6.75566009597286e-05	CAV2
3096	4.98663294067368	0.000597108357786896	199	8.71012779669457e-05	HIVEP1
10234	-4.03763608078846	0.000513421438047629	33	0.00214014213229027	LRRC17
8818	-7.05103858344285	4.77371108424622e-07	7	3.8239585448903e-06	DPM2
387097	3.62785661845348	0.00276916996519596	181	0.002939604398742	KHDC1
5050	-8.43471070075403	9.87839637595632e-10	2	3.39907426212471e-07	PAFAH1B3
1122	4.30435170614787	0.0017787121405349	195	0.000222979271595381	CHML
401498	-1.48892239940375	0.14614249929234	95	0.629920266215496	TMEM215
100144595	0.568119075499777	0.574019418879725	138	0.246178369152413	LOC100144595
100288198	-3.84278903871286	0.00053049026540324	42	0.00806634313144815	HMGN3-AS1
9633	2.82461590863451	0.0201250607385453	172	0.0104869088903637	TESMIN
2354	-1.59303170526147	0.1207265377728	104	0.892831522334892	FOSB
2209	-5.93320912602602	1.59655748766239e-06	6	2.54930569659353e-06	FCGR1A
26164	-5.06472657338903	1.53037494641559e-05	25	0.000512835329298066	MTG2
29107	-6.15000631702226	7.17786823903296e-07	0	8.49768565531178e-08	NXT1
57590	-6.2043872895061	5.52916874211095e-07	21	0.000222979271595381	WDFY1
57589	-0.429515699443553	0.673105853265955	90	0.499306418896813	RIC1
57583	0.885173793563606	0.383416091304497	127	0.474950352271559	TMEM181
51684	-7.05752065864895	9.14752476503638e-07	7	3.8239585448903e-06	SUFU
51657	-6.44337081536551	2.77473830424382e-07	7	3.8239585448903e-06	STYXL1
57567	-5.18010541199834	0.000206264243190761	17	8.71012779669457e-05	ZNF319
176	-2.72518383056375	0.0102017763992609	75	0.20609403029085	ACAN
5664	-5.67858700364591	2.52626475957843e-06	22	0.00027719450607627	PSEN2
7840	-6.86914245576295	1.19931842667472e-07	12	2.19240289907044e-05	ALMS1
57542	3.13536831285469	0.007603882921184	172	0.0104869088903637	KLHL42
7371	4.60681734227192	0.000334696162738936	188	0.000905768313999682	UCK2
63914	-2.63029978784537	0.0146382705238475	57	0.0457487353319323	LINC01590
79109	-3.42716004865984	0.00245878053813304	46	0.0134927952372171	MAPKAP1
10090	-4.56137547969782	8.3801326895407e-05	31	0.00153544682105828	UST
2196	-0.11161833805343	0.911812789848824	129	0.428180789961854	FAT2
22881	-3.01676690606629	0.00604258034614079	41	0.00704517624624933	ANKRD6
9994	-3.008585118586	0.00524712522486628	46	0.0134927952372171	CASP8AP2
5727	1.56854365280086	0.14221718734017	147	0.13241212755706	PTCH1
81620	-0.841320995412414	0.408107392828347	94	0.602702943853242	CDT1
6187	-8.3800289277266	1.46918600631912e-09	0	8.49768565531178e-08	RPS2
6566	-4.83551694142118	3.27182785981733e-05	29	0.00108438966647434	SLC16A1
100505648	-3.66641880904678	0.00167529397390035	38	0.00461483814883017	RAD51-AS1
100506190	-6.52371936669987	4.70279962366462e-07	8	5.69344938905889e-06	LINC00963
100630918	-0.445888176079758	0.658606579549524	112	0.892831522334892	PARTICL
284889	-0.460259277816888	0.648536471422731	104	0.892831522334892	MIF-AS1
9724	-1.54462982129117	0.141558655127089	73	0.178917496819741	ALG11
100190939	-5.52513161421768	6.10949805158498e-06	11	1.59756490319861e-05	TPT1-AS1
84901	-4.05263822766805	0.000664516596779512	36	0.00342788141649622	NFATC2IP
84816	-0.256210190769622	0.802215388439624	110	0.953962343355787	RTN4IP1
7101	-5.83042541648642	1.59815988481472e-06	6	2.54930569659353e-06	NR2E1
8506	0.913831101622882	0.376375010672837	135	0.304346566212692	CNTNAP1
11001	1.46979574696628	0.153564754767168	143	0.175295590006342	SLC27A2
6834	-4.47101144549495	0.000574632662688559	23	0.000342116824482852	SURF1
1943	-1.87492976294777	0.0696989173521486	94	0.595857343555109	EFNA2
442245	-5.63854359033538	3.43148807933186e-06	1	1.69953713106236e-07	GSTM2P1
643749	-2.69819205173911	0.0110054616751558	80	0.286193895092672	TRAF3IP2-AS1
1436	-8.29458916143259	3.81133867608696e-09	0	8.49768565531178e-08	CSF1R
56961	5.18607634288859	0.000229642553241602	198	0.000111574612654244	SHD
152831	3.45089917673963	0.00960211676442574	203	2.94869692239319e-05	KLB
2804	-3.00524938491806	0.00795625644125325	41	0.00704517624624933	GOLGB1
3910	-4.94745442290316	3.1936994383177e-05	11	1.59756490319861e-05	LAMA4
374650	-6.78972546305076	5.17434150312148e-07	12	2.19240289907044e-05	GOLGA6L5P
285359	-3.82701772469655	0.00055309746114257	46	0.0134927952372171	PDCL3P4
728402	2.8042555125303	0.0144610785727394	176	0.0061367736496965	TPI1P3
50636	0.295789419425278	0.772111069973258	119	0.685800367269974	ANO7
9892	3.97225706880222	0.00076321674905892	179	0.00398329015092739	SNAP91
387119	-2.56173172203317	0.0193016173286935	57	0.0457487353319323	CEP85L
60561	1.94174932419809	0.0778894414254778	156	0.0611270820392066	RINT1
79632	-3.63927498848693	0.00119856472115789	44	0.0104869088903637	FAM184A
7078	-5.44792389310732	6.6701331333241e-06	2	3.39907426212471e-07	TIMP3
7056	-0.98371665861685	0.339770535597079	76	0.220708859941995	THBD
10924	-6.07019583637296	1.16493968587733e-06	9	8.15777822909931e-06	SMPDL3A
219539	3.94920706209071	0.000494196562187637	179	0.00398329015092739	YPEL4
55146	-9.46513947833839	7.00329915508013e-11	0	8.49768565531178e-08	ZDHHC4
7955	0.427969910404058	0.674559555386208	122	0.602702943853242	RNF217-AS1
60487	-3.91145593034617	0.000818546737095227	38	0.00461483814883017	TRMT11
55862	-7.37628121084013	1.97442409184032e-08	19	0.000141486466160941	ECHDC1
387357	2.67130294823812	0.025035669992221	178	0.00461483814883017	THEMIS
115703	-0.687562450416116	0.49673280665527	116	0.772722089139023	ARHGAP33
116113	1.71772358853097	0.114571402674256	146	0.143095078055492	FOXP4
5598	-6.23235655165247	1.17414524679813e-06	0	8.49768565531178e-08	MAPK7
9495	2.72667194136778	0.0225124422671344	177	0.00532923858187223	AKAP5
9486	-2.39534219559168	0.0227938363910996	49	0.0193323198426908	CHST10
9480	3.78768273936325	0.00536724876221346	199	8.71012779669457e-05	ONECUT2
2014	-9.0386756772628	1.52261342309255e-09	1	1.69953713106236e-07	EMP3
54868	-3.96038075949697	0.000404676692129407	28	0.000905768313999682	TMEM104
2159	-2.84878908454755	0.00844697717425406	53	0.030245472645525	F10
8934	-10.962160970177	6.77687628038184e-12	0	8.49768565531178e-08	RAB29
100507254	-3.30145333517339	0.00266275127888945	29	0.00108438966647434	LINC01013
8875	-3.98726232835146	0.000430397702631462	38	0.00461483814883017	VNN2
107	4.35557290082406	0.000860555766109745	191	0.000512835329298066	ADCY1
201255	-4.94117477649643	2.37585926338863e-05	25	0.000512835329298066	LRRC45
55016	1.19598769697738	0.241159069844109	135	0.304346566212692	MARCHF1
387065	2.68448992128846	0.0237518077185333	179	0.00561087165223153	HMGA1P7
154092	1.10902145479814	0.296783268245575	144	0.162555253404678	LINC01010
5979	1.79142952803886	0.0938105029610875	160	0.0413778657382662	RET
3090	-3.0326269289218	0.00492543541996494	60	0.0611270820392066	HIC1
100129075	-4.34029398811818	0.000181113317879465	32	0.00181646528567944	KTN1-AS1
305	-6.57130786197984	5.45558779078212e-07	8	5.69344938905889e-06	ANXA2P3
1387	-2.07521691514652	0.0502522155837524	66	0.103911144799714	CREBBP
22806	-2.88902622820697	0.00764395215711322	74	0.192169127738061	IKZF3
100131814	-5.41780938353245	6.39808664885595e-06	17	8.71012779669457e-05	LINC00271
28511	-6.37720548680107	5.04615168082888e-07	1	1.69953713106236e-07	NKIRAS2
2909	3.28415629887698	0.00377474640582552	164	0.0271331952742671	ARHGAP35
6899	-2.1187710578867	0.0417439124414772	64	0.0876756365403882	TBX1
57479	-0.724066042406283	0.474690709878803	95	0.629920266215496	PRR12
441172	-2.07882189526839	0.0575717361398682	57	0.0457487353319323	FLJ46906
345930	-3.01159752433335	0.0106137315895842	40	0.0061367736496965	ECT2L
285193	-0.18326135180446	0.855845235966698	100	0.772722089139023	DUSP28
23252	2.42492324774981	0.0333726181838775	160	0.0413778657382662	OTUD3
57221	3.8786647469164	0.00067696192620815	179	0.00398329015092739	ARFGEF3
645434	-4.89943976031981	2.50852854538261e-05	30	0.0012932627798819	LINC01625
23215	-1.3440512440142	0.197452840061489	88	0.45123858017269	PRRC2C
153910	2.26696315677393	0.0567171062416236	193	0.000746713773843617	LOC153910
100507489	-0.127137272912869	0.90080586561954	112	0.892831522334892	LINC01277
338707	0.752079460687665	0.457558567774764	122	0.602702943853242	B4GALNT4
151484	2.33007271388733	0.0293527169463533	156	0.0611270820392066	GCSIR
2305	-4.11311931287691	0.000284121968289879	17	8.71012779669457e-05	FOXM1
55869	-4.72797964518231	4.1216047886981e-05	28	0.000905768313999682	HDAC8
56896	0.0548746114908395	0.956892858953432	109	0.984645361835704	DPYSL5
64840	-2.06796429547203	0.0466122301304458	80	0.286193895092672	PORCN
100507557	0.543134804288596	0.595211854566448	120	0.657632833697742	LOC100507557
729176	-4.84738916397557	2.98933756375289e-05	27	0.00075280997220407	KATNBL1P6
167555	0.133236666623782	0.89705156862514	116	0.772722089139023	FAM151B
645958	-5.17194805549078	1.16022653394988e-05	9	8.15777822909931e-06	RPS18P9
4125	-7.22827156302585	9.07491507712362e-08	0	8.49768565531178e-08	MAN2B1
3550	-11.5030542587264	1.26482612691861e-12	1	1.69953713106236e-07	IK
29801	0.271738298411323	0.788864372001669	119	0.685800367269974	ZDHHC8
11248	-0.473611842286467	0.640443651898252	116	0.772722089139023	NXPH3
80304	-4.53720311385684	7.39000188870115e-05	12	2.19240289907044e-05	WDCP
3028	-8.16402479175792	2.03086641330933e-09	1	1.69953713106236e-07	HSD17B10
85014	-0.285068713501407	0.77739286603781	116	0.772722089139023	TMEM141
85012	-2.20216464488514	0.0433822935961603	56	0.0413778657382662	TCEAL3
84530	4.34935889683262	0.000498415075558901	183	0.00214014213229027	SRRM4
2793	-3.53844497569629	0.00177032463813038	41	0.00704517624624933	GNGT2
1052	-3.81425482855862	0.00071686093945273	18	0.000111574612654244	CEBPD
2512	-7.27318415062444	6.36395237899449e-08	3	5.94837995871824e-07	FTL
63931	-8.16626348899246	8.31622363941018e-09	9	8.15777822909931e-06	MRPS14
167227	2.04123422434054	0.0673454400062235	157	0.055602821571545	DCP2
202459	-5.5735438896198	6.0377670018893e-06	5	1.61456027450924e-06	OSTCP1
3977	-0.709953041506631	0.490441783503544	91	0.524279417500644	LIFR
2152	-3.73626176647745	0.00135336281858707	31	0.00153544682105828	F3
100129518	-3.08452929090797	0.0041229049475462	50	0.0216937417094454	SOD2-OT1
6237	-5.32197176673997	1.23038342115369e-05	6	2.54930569659353e-06	RRAS
29074	-4.41735060352725	0.000113862892931783	31	0.00153544682105828	MRPL18
154197	3.66984278398529	0.00562104453353623	196	0.000586969030241018	PNLDC1
100271873	3.0375258838277	0.0147857642197613	188	0.00143484828975235	AIRN
729603	0.261417156659309	0.79720505057605	130	0.405799500506037	LOC729603
56992	-2.08091201892747	0.049110216078111	68	0.12233412730043	KIF15
4711	-1.64442745066646	0.113004881117364	82	0.323219076284574	NDUFB5
7474	-3.51792011130453	0.00154590310644059	19	0.000141486466160941	WNT5A
55356	2.15332392384159	0.0458655697260326	180	0.00342788141649622	SLC22A15
285796	1.76534815352233	0.115548508528328	164	0.0291261944213942	PACRG-AS1
401282	-1.22217501703454	0.245565956898061	74	0.192169127738061	DKFZp451B082
100526820	-1.06518844491762	0.302955500242124	75	0.20609403029085	CAHM
23085	-5.94111445785537	1.53415226184895e-06	12	2.19240289907044e-05	ERC1
100289495	1.19438510489561	0.260072802941631	132	0.363101179393792	LOC100289495
132200	5.5995658858717	0.000375335884064735	206	0.000127919532294923	C3orf49
5021	-3.4981854614802	0.00136881346869037	36	0.00342788141649622	OXTR
100874353	1.66795581027394	0.12519508748652	155	0.0666690721349699	RPS6KA2-IT1
653483	-1.65477926141136	0.110447427921022	82	0.323219076284574	AFDN-DT
9188	-3.88583670855265	0.000535214679357663	15	5.17509056408487e-05	DDX21
285489	-3.36787279411182	0.0019738101478467	49	0.0193323198426908	DOK7
6717	-2.69081588442897	0.0156011723635995	56	0.0413778657382662	SRI
55143	-2.09959800249106	0.0440824199184369	60	0.0611270820392066	CDCA8
1183	4.04207628560965	0.00145846005481872	191	0.000512835329298066	CLCN4
253769	-1.28177609148845	0.211851549320929	77	0.2360169307889	WDR27
912	-4.55819515922678	0.000100136823292942	10	1.1556852491224e-05	CD1D
5634	3.83194876358971	0.0033154621553426	188	0.000905768313999682	PRPS2
79073	-7.02631296371509	4.97434873819625e-08	1	1.69953713106236e-07	TMEM109
401288	1.00152215990468	0.335537379681799	136	0.286193895092672	LINC00242
80069	3.49502123906663	0.00438577709271665	182	0.0025129356019888	LINC00574
84084	4.93742762505224	0.00056607530779982	195	0.000222979271595381	RAB6C
10581	-6.84997026090118	1.45751577233103e-07	3	5.94837995871824e-07	IFITM2
4716	-5.0757509856844	3.15907376298689e-05	21	0.000222979271595381	NDUFB10
79009	-10.4005098610643	8.6240619586093e-12	0	8.49768565531178e-08	DDX50
129607	-1.47103051875036	0.153153930398344	55	0.0373488580385132	CMPK2
60528	-7.48409167945427	1.40437573721076e-08	4	1.01972227863741e-06	ELAC2
84321	1.27890428485014	0.213697184720882	153	0.0803276877542401	THOC3
4259	-1.50769478953418	0.143358527196487	80	0.286193895092672	MGST3
4794	-0.867815095994291	0.393886389290101	86	0.405799500506037	NFKBIE
140597	2.39681422136294	0.0223771087384856	143	0.178917496819741	TCEAL2
90204	-6.4177967257488	3.82235226185895e-07	8	5.69344938905889e-06	ZSWIM1
7879	-7.46601718700342	5.60337497869116e-08	0	8.49768565531178e-08	RAB7A
6711	1.34484721513479	0.189486192975086	123	0.576002705663113	SPTBN1
11250	2.62588990623477	0.0197744862655432	168	0.0193853935438011	GPR45
2566	4.13089361586601	0.00140523165068884	189	0.00075280997220407	GABRG2
7009	-6.68955543535242	2.12790120773272e-07	8	5.69344938905889e-06	TMBIM6
2049	2.05674014840419	0.0540248131129361	144	0.166332509341081	EPHB3
5036	-6.32354431933861	3.8583883267417e-07	5	1.61456027450924e-06	PA2G4
9603	-2.67536302111032	0.0163840416052952	36	0.00342788141649622	NFE2L3
9332	-3.4575443538365	0.00188841596166597	26	0.000623050312247459	CD163
58	0.405658047077992	0.687789148196314	143	0.178917496819741	ACTA1
5744	-1.91307787871225	0.0646808137304136	83	0.342802927622662	PTHLH
84938	-0.0164896674006654	0.987072337015316	111	0.923340508212588	ATG4C
8975	0.206160664270085	0.838417148645831	105	0.923340508212588	USP13
286499	-0.617392521789044	0.541568465058887	116	0.772722089139023	FAM133A
79658	-2.63981309303193	0.014266913347277	62	0.0734687807775552	ARHGAP10
128869	-7.29358758296874	1.31939397538478e-07	6	2.54930569659353e-06	PIGU
482	-1.98611944983921	0.0695093767874059	62	0.0734687807775552	ATP1B2
4494	-5.90761654991809	1.35878289794353e-06	6	2.54930569659353e-06	MT1F
254122	3.45872883648774	0.00176225883403674	163	0.030245472645525	SNX32
54107	-4.60299463113526	0.000172440129247494	24	0.000420210555655167	POLE3
4829	0.998412630582978	0.334966673593985	140	0.220708859941995	NMBR
375298	-1.63061333326349	0.112499769873599	102	0.828928867759489	NEUROD1
283254	-4.65246349908595	5.47366111098963e-05	36	0.00342788141649622	HARBI1
201633	-4.23260030227382	0.000249774667824644	14	3.93442845840935e-05	TIGIT
3716	-5.76223201439122	3.3835227723349e-06	20	0.000178366421904994	JAK1
728577	-4.2407963226286	0.000219466749136416	18	0.000111574612654244	CNTNAP3B
22982	-3.80721921025031	0.000748257117239386	41	0.00704517624624933	DIP2C
9379	2.44640365290182	0.0199365180435523	133	0.342802927622662	NRXN2
407026	-1.95016504936315	0.0701739186030592	61	0.06707410236822	MIR29B2
4889	3.16922050618066	0.00501902328990296	168	0.0193853935438011	NPY5R
844	1.39289059788865	0.182983933791347	143	0.178917496819741	CASQ1
51008	-5.731525974362	1.87153060646197e-05	13	2.94869692239319e-05	ASCC1
643669	1.36780523063046	0.181496948771853	139	0.2360169307889	CCER2
129880	-3.49725873948348	0.00169985964158306	0	8.49768565531178e-08	BBS5
23139	-3.55685436676574	0.00120204859179828	49	0.0193323198426908	MAST2
9293	2.90318583392384	0.0138434568035088	178	0.00612547480342911	GPR52
9014	-3.50737899204073	0.0032223109817311	38	0.00461483814883017	TAF1B
23076	-3.01378655854301	0.00899419047004517	47	0.0152471424407563	RRP1B
27332	-1.22515894862805	0.229528162752099	87	0.428180789961854	ZNF638
9586	0.647630496237239	0.529945283248718	126	0.499306418896813	CREB5
10664	0.462960646558419	0.649022618275811	123	0.576002705663113	CTCF
80205	-5.06539848063725	2.76635492315361e-05	17	8.71012779669457e-05	CHD9
58492	-0.442698396194462	0.666635810125995	90	0.499306418896813	ZNF77
10489	-5.12970539539803	1.26233053640945e-05	21	0.000222979271595381	LRRC41
991	-0.878796584361061	0.387123943661486	83	0.342802927622662	CDC20
168537	-5.25502174851768	1.20876738996047e-05	19	0.000141486466160941	GIMAP7
79016	-2.61020121459096	0.0135456030404962	69	0.13241212755706	DDA1
9060	-3.56303022271653	0.00115950149697437	45	0.0119098463533457	PAPSS2
4057	-3.0292915092964	0.0054808131755541	13	2.94869692239319e-05	LTF
2103	-4.83201727266534	3.02465100387336e-05	38	0.00461483814883017	ESRRB
57001	-4.45438446186266	0.000287883656690025	25	0.000512835329298066	SDHAF3
56905	-6.12117101115015	9.26353610870979e-07	6	2.54930569659353e-06	C15orf39
3628	-0.542353242155534	0.593873952451611	100	0.772722089139023	INPP1
100113403	0.883146726956407	0.389032832361893	143	0.166580443417223	LIN28B-AS1
27237	0.760896869685573	0.457798740538236	150	0.103911144799714	ARHGEF16
51366	-10.6590258503179	3.24471525231865e-12	0	8.49768565531178e-08	UBR5
10614	-4.9426389628411	2.49653631409695e-05	14	3.93442845840935e-05	HEXIM1
9704	-5.28552315456225	8.3161891416935e-06	8	5.69344938905889e-06	DHX34
6579	2.24955056616649	0.049876877600103	187	0.00108438966647434	SLCO1A2
128434	3.79903245324381	0.000910162883237935	168	0.0171895434278474	VSTM2L
79651	-5.22298505623296	1.63693978205827e-05	2	3.39907426212471e-07	RHBDF2
9133	-4.34218882755633	0.000139642792796381	21	0.000222979271595381	CCNB2
92293	1.21988361990618	0.23280895651001	131	0.384100405254629	TMEM132C
6713	-1.54695363576803	0.131411998068065	80	0.286193895092672	SQLE
54537	-4.05087119968611	0.0012277931797684	23	0.000342116824482852	SHLD2
56981	2.8410574060062	0.00906989616349949	156	0.0611270820392066	PRDM11
2529	-2.05536094538918	0.0480997793038691	90	0.499306418896813	FUT7
5825	-4.33683837698456	0.00208420303672019	20	0.000178366421904994	ABCD3
55759	0.11126003032061	0.912841253534751	128	0.45123858017269	WDR12
55763	-3.4133049052739	0.00310239494442117	37	0.00398329015092739	EXOC1
9583	3.57368472194957	0.00562251071728399	187	0.00108438966647434	ENTPD4
9482	-6.95377813923458	6.52641808541199e-08	4	1.01972227863741e-06	STX8
23060	1.0006783518063	0.32594539568839	130	0.405799500506037	ZNF609
92949	-2.93910047054278	0.00678864980999606	22	0.00027719450607627	ADAMTSL1
1105	-4.61207569893709	6.61633333438112e-05	23	0.000342116824482852	CHD1
3306	-0.956658256735556	0.362559143767169	65	0.095528517808175	HSPA2
54539	-6.05582267345645	2.3837768189663e-06	18	0.000111574612654244	NDUFB11
203069	-1.47569289397723	0.150215937994668	95	0.629920266215496	R3HCC1
10263	-5.8510391004448	5.86973809603648e-06	13	2.94869692239319e-05	CDK2AP2
2214	-4.33094713407452	0.000194534367494124	0	8.49768565531178e-08	FCGR3A
389421	4.73698295011761	0.00125801526220894	202	0.000220037883711276	LIN28B
158880	-5.92537844280888	1.41780205326213e-06	20	0.000178366421904994	USP51
9053	1.55761262660642	0.150104736670578	156	0.0611270820392066	MAP7
9831	1.51572989906359	0.160397695052361	147	0.13241212755706	ZNF623
54458	-5.950922878758	1.61692708724836e-06	4	1.01972227863741e-06	PRR13
3609	-8.16611854768696	4.56546566832616e-09	2	3.39907426212471e-07	ILF3
6399	-0.346063343062782	0.731492044992223	109	0.984645361835704	TRAPPC2
29842	-2.75557714988662	0.00946685845846915	45	0.0119098463533457	TFCP2L1
9172	3.76072036222906	0.000761343489346979	161	0.0373488580385132	MYOM2
60343	-4.59369910713981	0.000177583843293556	25	0.000512835329298066	FAM3A
51435	-6.52674760558741	2.83811392569046e-07	4	1.01972227863741e-06	SCARA3
9094	-1.19173423065489	0.242091498301816	100	0.772722089139023	UNC119
23062	-6.09477434589589	1.06657730732606e-06	5	1.61456027450924e-06	GGA2
8972	-2.93119166966473	0.00695076499702606	34	0.0025129356019888	MGAM
140701	-4.79249704426877	4.16106762262484e-05	23	0.000342116824482852	ABHD16B
4502	-4.62643889658568	6.07961395968598e-05	19	0.000141486466160941	MT2A
9529	1.11606289611517	0.287787073202905	141	0.20609403029085	BAG5
89795	0.991119314819262	0.329178668719379	138	0.252032264012896	NAV3
842	-8.21906145018061	2.14551445556982e-09	2	3.39907426212471e-07	CASP9
10244	-2.40190672140537	0.0235683208981496	69	0.13241212755706	RABEPK
55670	-0.52113701624304	0.607753909067181	116	0.772722089139023	PEX26
57002	-5.5759690899681	6.62780930983786e-06	7	3.8239585448903e-06	YAE1
56953	0.72710555027251	0.473290119995741	137	0.268754349752845	NT5M
6157	-7.08674015746839	5.77484347805311e-08	2	3.39907426212471e-07	RPL27A
54825	1.03352537919359	0.308987977177401	140	0.215892783791113	CDHR2
50937	-1.64007104021704	0.110570695379699	75	0.20609403029085	CDON
80031	-1.73770771970885	0.0931043707617565	100	0.772722089139023	SEMA6D
7087	1.18423353237534	0.245503209225286	135	0.304346566212692	ICAM5
23070	-4.5179660523257	0.000144734677184569	31	0.00153544682105828	CMTR1
441307	-0.0888785977351155	0.929978810866622	120	0.657632833697742	HRAT92
115330	-2.44725192702454	0.0212006017708676	47	0.0152471424407563	GPR146
7813	-2.1837252069604	0.0371933585769229	78	0.252032264012896	EVI5
79930	-3.75382688146821	0.000711190281335943	46	0.0134927952372171	DOK3
23567	0.346837780184348	0.731764000050715	123	0.576002705663113	ZNF346
50807	0.952034232130463	0.361514853422078	138	0.252032264012896	ASAP1
29089	2.83730062114575	0.00898166719670556	157	0.055602821571545	UBE2T
8110	-4.44803704937294	0.000149379829815421	21	0.000222979271595381	DPF3
10082	-3.37312220707052	0.00224725982327009	20	0.000178366421904994	GPC6
114796	0.417704339057149	0.678929032581753	121	0.629920266215496	PSMG3-AS1
260341	-1.62066561266481	0.120307159945284	70	0.143095078055492	TFAMP1
140460	-2.68107637610448	0.0158028963803708	58	0.0504848354550638	ASB7
23288	-2.40226578990291	0.02280259082909	60	0.0611270820392066	IQCE
55503	6.06531561218368	0.000264924895293893	204	2.19240289907044e-05	TRPV6
2969	-7.06068360255245	3.08847128820254e-06	7	3.8239585448903e-06	GTF2I
441191	-2.71705739937821	0.010638029026002	64	0.0876756365403882	RNF216P1
645700	2.54378093886344	0.022857075932455	166	0.0216937417094454	ZNF890P
9580	-5.61131253276252	1.22479797172446e-05	14	3.93442845840935e-05	SOX13
7388	1.59308905829819	0.134277236201119	140	0.220708859941995	UQCRH
401303	1.67016286481965	0.113306209564801	146	0.143095078055492	ZNF815P
6276	-1.57637275774736	0.126876879921687	86	0.398202161211321	S100A5
8310	-3.85569849620647	0.00228526142769475	29	0.00108438966647434	ACOX3
23310	-3.10051342726673	0.00394597654767808	48	0.0171895434278474	NCAPD3
158135	5.58415321120192	1.0305365160346e-05	195	0.000222979271595381	TTLL11
3382	3.52536128835473	0.00128041746805206	160	0.0413778657382662	ICA1
8161	-2.75360467499825	0.0102452339294982	24	0.000420210555655167	COIL
2115	2.52587081901674	0.0215340798981812	166	0.0216937417094454	ETV1
388021	3.88514039563722	0.00241092114979505	188	0.000905768313999682	TMEM179
55720	-3.91444325386791	0.000432342582839008	32	0.00181646528567944	TSR1
83696	0.906784814559826	0.378547760946153	126	0.499306418896813	TRAPPC9
5441	-6.07399531830901	1.36903816694016e-06	0	8.49768565531178e-08	POLR2L
388389	-10.908680653807	3.06398881529551e-12	0	8.49768565531178e-08	CCDC103
126282	3.71928905071432	0.000902838780723753	161	0.0373488580385132	TNFAIP8L1
